City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,zhongshan,21.3226,110.5829,77.14,88,5,9.89,CN,1729015028
366,askoy,60.4092,5.226,50.29,71,75,17.27,NO,1729015029
367,shiqian,27.5225,108.2281,64.63,90,73,1.59,CN,1729015030
368,tapiramuta,-11.8472,-40.7914,75.45,69,91,10.83,BR,1729015031
369,swakopmund,-22.6833,14.5333,58.98,78,33,5.01,NA,1729015032
370,cayiralan,39.3028,35.6439,54.39,66,13,5.7,TR,1729015033
371,amga,60.8953,131.9608,13.42,96,100,3.09,RU,1729015034
372,bintulu,3.1667,113.0333,77.41,94,40,3.44,MY,1729015035
373,olovyannaya,50.95,115.5667,29.25,57,100,5.14,RU,1729015037
374,colonia,50.9333,6.95,54.95,84,100,6.91,DE,1729014891
375,dhidhdhoo,6.8833,73.1,82.45,77,96,12.59,MV,1729015039
376,kismayo,-0.3582,42.5454,78.04,85,45,12.97,SO,1729015040
377,hami,42.8,93.45,63.39,27,58,3.2,CN,1729015041
378,ankang,32.68,109.0172,64.54,66,0,3.06,CN,1729015042
379,dakhla,23.6848,-15.958,73.42,73,19,11.5,EH,1729015043
380,san antonio de pale,-1.4014,5.6325,78.51,77,42,10.51,GQ,1729015044
381,loa janan,-0.583,117.095,73.56,99,49,2.64,ID,1729015045
382,korla,41.7597,86.1469,63.55,33,43,5.01,CN,1729015046
383,woolgoolga,-30.1106,153.2007,58.87,82,100,7.96,AU,1729015047
384,zaozersk,69.4005,32.4476,37.45,83,81,10.0,RU,1729015049
385,aden,12.7794,45.0367,87.58,74,52,2.84,YE,1729015050
386,pago pago,-14.2781,-170.7025,79.75,74,77,19.08,AS,1729015051
387,bom jesus,-9.0744,-44.3586,97.2,28,98,4.7,BR,1729015052
388,kamaishi,39.2667,141.8833,65.75,92,96,8.99,JP,1729015053
389,that phanom,16.9364,104.7104,75.34,85,93,5.79,TH,1729015054
390,al bardiyah,31.7561,25.0865,73.02,66,88,6.76,LY,1729015055
391,kotwa,25.0167,81.3167,77.97,49,57,0.47,IN,1729015056
392,kwaksan,39.6875,125.0828,46.94,56,0,6.46,KP,1729015057
393,aginskoye,51.1,114.53,27.18,57,82,5.99,RU,1729015058
394,amberieu-en-bugey,45.9589,5.3432,67.77,85,96,4.85,FR,1729015059
395,kuta,-8.7233,115.1723,78.75,94,20,1.14,ID,1729015060
396,kalemie,-5.9475,29.1947,75.78,71,98,4.85,CD,1729015061
397,mutuali,-14.8706,37.0044,78.13,55,55,9.6,MZ,1729015063
398,domerat,46.3606,2.5343,68.27,89,94,8.05,FR,1729015064
399,angaur state,6.906,134.13,83.48,76,88,5.28,PW,1729015065
400,jamaame,0.0697,42.745,77.47,87,50,10.54,SO,1729015066
401,coahuayana de hidalgo,18.7,-103.6583,88.86,57,5,3.91,MX,1729015067
402,yinchuan,38.4681,106.2731,63.77,60,97,2.91,CN,1729015068
403,opuwo,-18.0607,13.84,75.06,45,44,18.25,NA,1729015069
404,puerto deseado,-47.7503,-65.8938,66.76,24,76,18.48,AR,1729015070
405,saldanha,-33.0117,17.9442,69.85,74,1,12.75,ZA,1729015071
406,nova xavantina,-14.6667,-52.35,98.71,30,99,6.04,BR,1729015072
407,santa elena de uairen,4.6167,-61.1333,85.77,37,46,10.63,VE,1729015073
408,sao luiz gonzaga,-28.4083,-54.9608,71.55,88,100,5.59,BR,1729015074
409,canon city,38.441,-105.2424,75.36,23,0,12.66,US,1729015075
410,byron bay,-28.65,153.6167,60.94,87,78,6.29,AU,1729015076
411,coquimbo,-29.9533,-71.3436,62.98,63,75,13.8,CL,1729014800
412,sinabang,2.4803,96.3801,80.2,78,100,3.76,ID,1729015079
413,plock,52.5468,19.7064,46.67,67,41,5.06,PL,1729015080
414,chibougamau,49.9168,-74.3659,38.82,65,75,18.41,CA,1729014959
415,ilfracombe,51.2093,-4.1134,60.85,94,100,1.99,GB,1729015082
416,calvinia,-31.4707,19.776,69.55,11,4,7.63,ZA,1729015084
417,morant bay,17.8815,-76.4093,86.86,69,61,11.45,JM,1729015085
418,lazaro cardenas,17.9583,-102.2,84.94,69,10,4.47,MX,1729014967
419,santa cruz,-17.8,-63.1667,91.45,55,87,19.57,BO,1729014818
420,kirakira,-10.4544,161.9205,78.6,88,68,7.0,SB,1729015088
421,tobruk,32.0836,23.9764,73.54,67,53,6.91,LY,1729015089
422,manggar,-2.8833,108.2667,80.42,79,63,3.83,ID,1729015091
423,sierra grande,-41.606,-65.3557,73.85,27,24,13.42,AR,1729015092
424,zhigalovo,54.8097,105.1578,24.84,91,97,6.02,RU,1729015093
425,alik ghund,30.4896,67.5226,58.39,22,2,3.76,PK,1729015094
426,souran,35.2916,36.7488,74.89,57,7,5.17,SY,1729015095
427,kolonia,50.9333,6.95,54.95,84,100,6.91,DE,1729014891
428,kutum,14.2,24.6667,83.25,26,2,4.16,SD,1729015097
429,sanctuary point,-35.1114,150.629,49.66,76,100,5.68,AU,1729015098
430,tosontsengel,48.7567,98.2839,22.46,97,83,1.79,MN,1729015099
431,guatire,10.4762,-66.5427,90.41,45,100,2.35,VE,1729015100
432,taroa,8.7058,171.2275,84.34,76,72,15.59,MH,1729015101
433,dubrovnik,42.6481,18.0922,65.84,72,0,6.91,HR,1729014942
434,bocaiuva,-17.1078,-43.815,88.92,30,69,5.79,BR,1729015104
435,villanueva,15.3167,-88.0,87.75,62,40,6.91,HN,1729014959
436,poso,-1.3959,120.7524,77.27,92,90,4.43,ID,1729015106
437,coari,-4.085,-63.1414,97.21,33,99,2.62,BR,1729015107
438,suntar,62.1444,117.6319,26.11,93,96,8.79,RU,1729015108
439,rongelap,11.1635,166.8941,83.48,80,62,18.61,MH,1729015109
440,tarma,-11.4197,-75.6908,58.15,41,22,15.08,PE,1729015110
441,san andres,12.5847,-81.7006,84.22,79,20,12.66,CO,1729015111
442,portoferraio,42.8115,10.3146,72.97,82,34,13.18,IT,1729015112
443,tete,-16.1564,33.5867,80.69,61,75,6.91,MZ,1729015113
444,lai chau,22.3997,103.4517,62.87,98,75,2.64,VN,1729015114
445,kenai,60.5544,-151.2583,28.45,100,0,5.75,US,1729015116
446,madaoua,14.073,5.96,95.31,19,50,6.4,NE,1729015117
447,charata,-27.2144,-61.188,86.5,58,86,15.17,AR,1729015118
448,mount isa,-20.7333,139.5,64.17,82,0,2.3,AU,1729015119
449,donaghadee,54.6333,-5.5333,57.13,97,100,4.0,GB,1729015120
450,posto fiscal rolim de moura,-13.0833,-62.2667,105.3,22,51,5.57,BR,1729014944
451,weno,7.4515,151.8468,83.73,75,80,8.16,FM,1729015123
452,la cruz,23.9167,-106.9,87.71,59,0,6.96,MX,1729015124
453,pokhara,28.2333,83.9833,60.89,88,0,5.39,NP,1729015125
454,cholpon-ata,42.6494,77.0823,51.12,80,100,3.53,KG,1729015126
455,north branch,45.5113,-92.9802,50.13,58,10,5.01,US,1729015127
456,malacca,2.196,102.2405,78.84,94,20,1.14,MY,1729015128
457,viveiro,43.6623,-7.5934,64.24,96,100,3.18,ES,1729015130
458,al kharijah,25.4514,30.5464,83.08,41,0,11.39,EG,1729015131
459,ulricehamn,57.7916,13.4142,40.28,87,42,2.13,SE,1729015132
460,jurm,36.8648,70.8342,54.81,51,55,4.16,AF,1729015133
461,tangalle,6.024,80.7911,77.09,91,100,9.95,LK,1729015134
462,fort mcmurray,56.7268,-111.381,53.19,62,100,12.66,CA,1729015135
463,kristiansund,63.1115,7.732,50.13,66,0,3.44,NO,1729015137
464,dharmavaram,14.4333,77.7167,72.23,94,100,0.72,IN,1729015138
465,imbituba,-28.24,-48.6703,69.28,79,90,16.71,BR,1729015139
466,port moresby,-9.4431,147.1797,76.42,94,20,6.91,PG,1729015140
467,galle,6.0367,80.217,82.92,84,100,14.25,LK,1729015141
468,babayevo,59.3936,35.9371,40.66,96,100,8.1,RU,1729015143
469,baijiantan,45.6333,85.1833,55.54,47,100,3.65,CN,1729015144
470,happy valley-goose bay,53.3168,-60.3315,37.71,93,100,19.57,CA,1729015145
471,sawakin,19.1059,37.3321,86.94,55,5,4.68,SD,1729015146
472,prince george,53.9166,-122.753,36.84,100,100,2.3,CA,1729015147
473,nikolayevsk-on-amure,53.1406,140.73,37.96,98,100,5.06,RU,1729015149
474,chernyshevskiy,63.0128,112.4714,16.43,66,100,7.63,RU,1729015150
475,alice town,25.7167,-79.3,80.44,60,91,3.6,BS,1729015151
476,balqash,46.8481,74.995,44.17,73,2,11.43,KZ,1729015152
477,palikir - national government center,6.9248,158.1611,75.94,100,100,3.44,FM,1729014870
478,salem,11.65,78.1667,74.55,91,100,1.36,IN,1729015077
479,gudlavalleru,16.3476,81.0534,77.11,92,100,5.61,IN,1729015156
480,tolanaro,-25.0319,46.9987,73.47,94,75,2.3,MG,1729015157
481,valparaiso,-33.0393,-71.6273,71.83,59,0,11.5,CL,1729015158
482,orchard homes,46.8633,-114.0484,50.14,66,0,3.44,US,1729015159
483,al kharj,24.155,47.3346,86.58,21,2,9.08,SA,1729015160
484,cherepanovo,54.2222,83.381,28.44,72,93,4.65,RU,1729015161
485,al bawiti,28.3492,28.8659,76.28,42,0,7.63,EG,1729015162
486,mana,5.6592,-53.7767,85.84,61,54,9.57,GF,1729015164
487,san pedro pochutla,15.7333,-96.4667,89.71,62,6,4.54,MX,1729015165
488,malpica,43.3228,-8.8105,67.24,100,100,3.0,ES,1729015166
489,salalah,17.0151,54.0924,80.74,75,8,5.53,OM,1729015167
490,westport,41.1415,-73.3579,57.65,49,0,8.05,US,1729014964
491,nurota,40.5614,65.6886,42.48,55,65,7.47,UZ,1729015170
492,katsuura,35.1333,140.3,74.3,73,74,13.82,JP,1729015171
493,mazagao,-0.115,-51.2894,96.37,35,93,6.46,BR,1729015172
494,morococha,-11.5997,-76.1411,49.86,37,67,9.82,PE,1729015173
495,forster,-32.1667,152.5167,54.37,97,83,4.23,AU,1729015174
496,mossendjo,-2.9506,12.7261,70.72,98,96,3.22,CG,1729015175
497,thulamahashi,-24.7246,31.1994,61.21,50,99,8.88,ZA,1729015176
498,toliara,-23.35,43.6667,74.01,73,4,10.07,MG,1729015177
499,antofagasta,-23.65,-70.4,65.48,71,9,8.28,CL,1729015006
500,guerrero negro,27.9769,-114.0611,71.24,62,80,13.91,MX,1729015180
501,taoudenni,22.6783,-3.9836,99.84,10,15,5.99,ML,1729015181
502,kenora,49.8167,-94.4337,41.97,75,75,4.61,CA,1729015183
503,hasaki,35.7333,140.8333,74.41,72,100,11.9,JP,1729015184
504,freeport,40.6576,-73.5832,58.3,51,42,8.99,US,1729015185
505,onguday,50.75,86.15,26.69,92,75,1.99,RU,1729015187
506,gadzhiyevo,69.2551,33.3362,41.49,78,100,20.38,RU,1729015188
507,mejit,10.2753,170.8646,83.8,79,82,16.51,MH,1729015189
508,mammoth lakes,37.6485,-118.9721,58.8,25,0,6.91,US,1729015190
509,ke-macina,13.9623,-5.3572,91.49,40,9,5.7,ML,1729015191
510,bodo,67.28,14.405,43.77,76,75,13.8,NO,1729015193
511,puerto san jose,13.9256,-90.8244,84.78,70,74,5.37,GT,1729014955
512,itacare,-14.2775,-38.9967,73.2,93,100,13.73,BR,1729015196
513,slave lake,55.2834,-114.769,49.98,50,100,9.22,CA,1729015197
514,mangai,-4.05,19.5333,76.75,73,94,2.3,CD,1729015158
515,isla cristina,37.2,-7.3167,67.41,91,100,26.06,ES,1729015097
516,banff,51.1762,-115.5698,52.18,58,60,5.75,CA,1729014975
517,fort frances,48.5999,-93.4003,45.05,71,40,3.44,CA,1729015202
518,yicheng,31.3705,119.8703,67.3,90,100,7.16,CN,1729015203
519,santa maria del oro,25.9333,-105.3667,77.94,18,0,2.13,MX,1729015204
520,anupgarh,29.1911,73.2086,87.1,16,74,8.97,IN,1729015205
521,qandala,11.472,49.8728,85.86,46,99,3.76,SO,1729015206
522,turi,40.9173,17.0212,67.28,70,0,8.05,IT,1729015207
523,yangjiang,21.85,111.9667,74.08,85,3,3.89,CN,1729015208
524,luanda,-8.8368,13.2343,80.6,74,0,14.97,AO,1729015074
525,bogo,11.0517,124.0055,79.0,85,71,2.21,PH,1729015210
526,wingham,43.8879,-81.3114,47.39,74,90,14.56,CA,1729015212
527,neftegorsk,52.802,51.166,40.78,28,96,8.25,RU,1729015213
528,karratha,-20.7377,116.8463,78.82,34,62,15.43,AU,1729015214
529,seaford,50.7714,0.1027,60.69,89,100,7.0,GB,1729015079
530,sumbe,-11.2061,13.8437,77.02,79,74,8.86,AO,1729015216
531,gediz,39.0417,29.41,60.21,33,39,6.4,TR,1729015217
532,nadym,65.5333,72.5167,32.09,87,100,3.11,RU,1729015218
533,tchintabaraden,15.8969,5.7985,96.04,14,33,7.18,NE,1729015219
534,hola,51.5377,23.1902,48.49,83,100,5.48,PL,1729015220
535,kendari,-3.945,122.4989,74.43,95,97,2.51,ID,1729015221
536,antsiranana,-12.2787,49.2917,74.53,85,32,8.43,MG,1729015222
537,northam,51.0333,-4.2167,60.62,94,100,20.98,GB,1729015224
538,carry-le-rouet,43.3314,5.1524,71.38,73,0,11.5,FR,1729015225
539,leiyang,26.4024,112.8591,68.09,98,95,2.39,CN,1729015226
540,buchach,49.0625,25.388,43.74,88,94,7.63,UA,1729015227
541,urucurituba,-2.6833,-57.6667,105.46,18,70,5.26,BR,1729015228
542,beau vallon,-20.4189,57.6953,71.83,88,40,3.44,MU,1729015229
543,ban su-ngai pa di,6.0724,101.8717,74.77,95,99,2.46,TH,1729015231
544,stung treng,13.5259,105.9683,74.25,99,100,4.27,KH,1729015232
545,mount gambier,-37.8333,140.7667,57.15,80,41,6.58,AU,1729015233
546,benguela,-12.5763,13.4055,76.64,76,75,8.21,AO,1729015234
547,callao,-12.0667,-77.15,66.49,77,100,8.05,PE,1729015235
548,obo,5.3998,26.4869,71.19,94,100,3.02,CF,1729015236
549,rio grande,-32.035,-52.0986,68.25,88,100,12.77,BR,1729015010
550,kyaikkami,16.08,97.5675,83.66,75,100,3.98,MM,1729015241
551,port macquarie,-31.4333,152.9167,59.07,84,96,4.0,AU,1729015242
552,edd,13.9297,41.6925,87.96,69,38,3.18,ER,1729015243
553,shirvan,39.9509,48.8994,63.7,68,100,8.59,AZ,1729015244
554,al ghayzah,16.2079,52.176,80.24,81,25,8.1,YE,1729015090
555,twon-brass,4.3151,6.2418,79.43,81,62,9.91,NG,1729015246
556,luwingu,-10.2621,29.9271,69.4,70,98,1.9,ZM,1729015247
557,las tablas,7.7667,-80.2833,81.18,99,94,5.77,PA,1729015248
558,yanliang,34.6592,109.2292,67.41,50,0,10.22,CN,1729015249
559,kisii,-0.6817,34.7667,61.61,86,92,4.43,KE,1729015210
560,warmbad,-28.45,18.7333,80.56,18,50,20.65,NA,1729015251
561,pacific grove,36.6177,-121.9166,62.67,91,40,7.0,US,1729015253
562,canutama,-6.5339,-64.3831,101.5,26,30,2.1,BR,1729015254
563,arteche,12.2645,125.4048,78.28,88,100,1.14,PH,1729015255
564,worbis,51.4167,10.3667,48.34,81,89,10.56,DE,1729015257
565,ulladulla,-35.35,150.4667,49.23,75,99,5.35,AU,1729015258
566,salekhard,66.53,66.6019,27.41,97,98,3.62,RU,1729015259
567,kavieng,-2.5744,150.7967,80.85,80,100,13.8,PG,1729015260
568,edson,53.5835,-116.4356,42.94,81,100,9.22,CA,1729015262
569,brookings,44.3114,-96.7984,46.18,66,0,8.1,US,1729015010
570,madimba,-10.4,40.3333,78.12,78,20,3.44,TZ,1729015264
571,san julian,21.0167,-102.1667,72.3,37,1,2.04,MX,1729015017
